"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","total_tweets (TAGS)","twitter_score (TAGS)","total_twitter_users (TAGS)","FREETAGS (TAGS)","uncrawlable (TAGS)","createdBy (TECHNICAL INFO)","mergedWebEntities (TECHNICAL INFO)"
"366","Voltairenet.org","IN","http://voltairenet.org http://www.voltairenet.org https://voltairenet.org https://www.voltairenet.org","s:https|h:org|h:voltairenet| s:https|h:org|h:voltairenet|h:www| s:http|h:org|h:voltairenet| s:http|h:org|h:voltairenet|h:www|","https://voltairenet.org","https://voltairenet.org","true","FINISHED","FINISHED","36","384","419","3648","2717","1689961754674","2023-07-21T17:49:14.674Z","1689963001536","2023-07-21T18:10:01.536Z","10136","0,1478015367","6446","","","user via lru",""
"367","Maligue2.fr","IN","http://maligue2.fr http://www.maligue2.fr https://maligue2.fr https://www.maligue2.fr","s:https|h:fr|h:maligue2| s:https|h:fr|h:maligue2|h:www| s:http|h:fr|h:maligue2| s:http|h:fr|h:maligue2|h:www|","https://maligue2.fr","https://maligue2.fr","true","FINISHED","FINISHED","3","101","103","1084","1071","1689961754977","2023-07-21T17:49:14.977Z","1689963001468","2023-07-21T18:10:01.468Z","18732","0,1477892763","4887","","","user via lru",""
"368","Gamekult.com","IN","http://gamekult.com http://www.gamekult.com https://gamekult.com https://www.gamekult.com","s:https|h:com|h:gamekult| s:https|h:com|h:gamekult|h:www| s:http|h:com|h:gamekult| s:http|h:com|h:gamekult|h:www|","https://gamekult.com","https://gamekult.com","true","FINISHED","FINISHED","18","382","398","1304","1285","1689961755218","2023-07-21T17:49:15.218Z","1689963001395","2023-07-21T18:10:01.395Z","15342","0,1475294126","5469","","","user via lru",""
"369","Olympique-Et-Lyonnais.com","IN","http://olympique-et-lyonnais.com http://www.olympique-et-lyonnais.com https://olympique-et-lyonnais.com https://www.olympique-et-lyonnais.com","s:https|h:com|h:olympique-et-lyonnais| s:https|h:com|h:olympique-et-lyonnais|h:www| s:http|h:com|h:olympique-et-lyonnais| s:http|h:com|h:olympique-et-lyonnais|h:www|","https://olympique-et-lyonnais.com","https://olympique-et-lyonnais.com","true","FINISHED","FINISHED","4","74","77","191","181","1689961755464","2023-07-21T17:49:15.464Z","1689963001320","2023-07-21T18:10:01.320Z","21945","0,1452649846","4271","","","user via lru",""
"370","Lasueur.com","IN","http://lasueur.com http://www.lasueur.com https://lasueur.com https://www.lasueur.com","s:https|h:com|h:lasueur| s:https|h:com|h:lasueur|h:www| s:http|h:com|h:lasueur| s:http|h:com|h:lasueur|h:www|","https://lasueur.com","https://lasueur.com","true","FINISHED","FINISHED","0","515","515","2103","2103","1689961755677","2023-07-21T17:49:15.677Z","1689963001145","2023-07-21T18:10:01.145Z","9874","0,144672752","6424","","","user via lru",""
"371","Lyonne.fr","IN","http://lyonne.fr http://www.lyonne.fr https://lyonne.fr https://www.lyonne.fr","s:https|h:fr|h:lyonne| s:https|h:fr|h:lyonne|h:www| s:http|h:fr|h:lyonne| s:http|h:fr|h:lyonne|h:www|","https://lyonne.fr","https://lyonne.fr","true","FINISHED","FINISHED","19","204","217","5415","5322","1689961755922","2023-07-21T17:49:15.922Z","1689962898414","2023-07-21T18:08:18.414Z","18580","0,1445031554","4686","","","user via lru",""
"372","Radioj.fr","IN","http://radioj.fr http://www.radioj.fr https://radioj.fr https://www.radioj.fr","s:https|h:fr|h:radioj| s:https|h:fr|h:radioj|h:www| s:http|h:fr|h:radioj| s:http|h:fr|h:radioj|h:www|","https://radioj.fr","https://radioj.fr","true","FINISHED","FINISHED","14","23","37","878","872","1689961756284","2023-07-21T17:49:16.284Z","1689962859776","2023-07-21T18:07:39.776Z","13087","0,1420836439","5649","","","user via lru",""
"373","Goal.com","IN","http://goal.com http://www.goal.com https://goal.com https://www.goal.com","s:https|h:com|h:goal| s:https|h:com|h:goal|h:www| s:http|h:com|h:goal| s:http|h:com|h:goal|h:www|","https://goal.com","https://goal.com","true","FINISHED","FINISHED","13","129","141","2829","2811","1689961756657","2023-07-21T17:49:16.657Z","1689962859732","2023-07-21T18:07:39.732Z","10768","0,1420252985","6056","","","user via lru",""
"374","Moneyvox.fr","IN","http://moneyvox.fr http://www.moneyvox.fr https://moneyvox.fr https://www.moneyvox.fr","s:https|h:fr|h:moneyvox| s:https|h:fr|h:moneyvox|h:www| s:http|h:fr|h:moneyvox| s:http|h:fr|h:moneyvox|h:www|","https://moneyvox.fr","https://moneyvox.fr","true","FINISHED","FINISHED","30","176","201","2305","2197","1689961756910","2023-07-21T17:49:16.910Z","1689962859581","2023-07-21T18:07:39.581Z","17002","0,1417925261","4970","","","user via lru",""
"375","Loikleflochprigent.fr","IN","http://loikleflochprigent.fr http://www.loikleflochprigent.fr https://loikleflochprigent.fr https://www.loikleflochprigent.fr","s:https|h:fr|h:loikleflochprigent| s:https|h:fr|h:loikleflochprigent|h:www| s:http|h:fr|h:loikleflochprigent| s:http|h:fr|h:loikleflochprigent|h:www|","https://loikleflochprigent.fr","https://loikleflochprigent.fr","true","FINISHED","FINISHED","1","15","16","37","36","1689961757161","2023-07-21T17:49:17.161Z","1689962859499","2023-07-21T18:07:39.499Z","8379","0,1417152954","6932","","","user via lru",""
"376","Revue-Ballast.fr","IN","http://revue-ballast.fr http://www.revue-ballast.fr https://revue-ballast.fr https://www.revue-ballast.fr","s:https|h:fr|h:revue-ballast| s:https|h:fr|h:revue-ballast|h:www| s:http|h:fr|h:revue-ballast| s:http|h:fr|h:revue-ballast|h:www|","https://revue-ballast.fr","https://revue-ballast.fr","true","FINISHED","FINISHED","18","1108","1114","1019","992","1689961757426","2023-07-21T17:49:17.426Z","1689962859416","2023-07-21T18:07:39.416Z","10030","0,1401337247","6294","","","user via lru",""
"377","Lebleudumiroir.fr","IN","http://lebleudumiroir.fr http://www.lebleudumiroir.fr https://lebleudumiroir.fr https://www.lebleudumiroir.fr","s:https|h:fr|h:lebleudumiroir| s:https|h:fr|h:lebleudumiroir|h:www| s:http|h:fr|h:lebleudumiroir| s:http|h:fr|h:lebleudumiroir|h:www|","https://lebleudumiroir.fr","https://lebleudumiroir.fr","true","FINISHED","FINISHED","3","474","476","1869","1863","1689961757723","2023-07-21T17:49:17.723Z","1689962859334","2023-07-21T18:07:39.334Z","13512","0,1394269077","5561","","","user via lru",""
"378","Rue89Lyon.fr","IN","http://rue89lyon.fr http://www.rue89lyon.fr https://rue89lyon.fr https://www.rue89lyon.fr","s:https|h:fr|h:rue89lyon| s:https|h:fr|h:rue89lyon|h:www| s:http|h:fr|h:rue89lyon| s:http|h:fr|h:rue89lyon|h:www|","https://rue89lyon.fr","https://rue89lyon.fr","true","FINISHED","FINISHED","18","585","595","1205","947","1689961757977","2023-07-21T17:49:17.977Z","1689962859258","2023-07-21T18:07:39.258Z","9448","0,1391725829","6166","","","user via lru",""
"379","Dragonballsuper-France.fr","IN","http://dragonballsuper-france.fr http://www.dragonballsuper-france.fr https://dragonballsuper-france.fr https://www.dragonballsuper-france.fr","s:https|h:fr|h:dragonballsuper-france| s:https|h:fr|h:dragonballsuper-france|h:www| s:http|h:fr|h:dragonballsuper-france| s:http|h:fr|h:dragonballsuper-france|h:www|","https://dragonballsuper-france.fr","https://dragonballsuper-france.fr","true","FINISHED","FINISHED","1","217","218","1915","1915","1689961758222","2023-07-21T17:49:18.222Z","1689962858864","2023-07-21T18:07:38.864Z","8924","0,1387235199","6424","","","user via lru",""
"380","Rollingstone.fr","IN","http://rollingstone.fr http://www.rollingstone.fr https://rollingstone.fr https://www.rollingstone.fr","s:https|h:fr|h:rollingstone| s:https|h:fr|h:rollingstone|h:www| s:http|h:fr|h:rollingstone| s:http|h:fr|h:rollingstone|h:www|","https://rollingstone.fr","https://rollingstone.fr","true","FINISHED","FINISHED","14","367","380","1223","1209","1689961758491","2023-07-21T17:49:18.491Z","1689962858776","2023-07-21T18:07:38.776Z","12508","0,1386361924","5462","","","user via lru",""
"381","Latribunedelart.com","IN","http://latribunedelart.com http://www.latribunedelart.com https://latribunedelart.com https://www.latribunedelart.com","s:https|h:com|h:latribunedelart| s:https|h:com|h:latribunedelart|h:www| s:http|h:com|h:latribunedelart| s:http|h:com|h:latribunedelart|h:www|","https://latribunedelart.com","https://latribunedelart.com","true","FINISHED","FINISHED","12","1712","1720","10729","10725","1689961758726","2023-07-21T17:49:18.726Z","1689962858595","2023-07-21T18:07:38.595Z","9102","0,1385142911","6272","","","user via lru",""
"382","Autoplus.fr","IN","http://autoplus.fr http://www.autoplus.fr https://autoplus.fr https://www.autoplus.fr","s:https|h:fr|h:autoplus| s:https|h:fr|h:autoplus|h:www| s:http|h:fr|h:autoplus| s:http|h:fr|h:autoplus|h:www|","https://autoplus.fr","https://autoplus.fr","true","FINISHED","FINISHED","36","567","598","4390","3898","1689961758972","2023-07-21T17:49:18.972Z","1689962858179","2023-07-21T18:07:38.179Z","16815","0,1383479235","4826","","","user via lru",""
"383","Tvadp.fr","IN","http://tvadp.fr http://www.tvadp.fr https://tvadp.fr https://www.tvadp.fr","s:https|h:fr|h:tvadp| s:https|h:fr|h:tvadp|h:www| s:http|h:fr|h:tvadp| s:http|h:fr|h:tvadp|h:www|","https://tvadp.fr","https://tvadp.fr","true","FINISHED","FINISHED","3","50","53","374","374","1689961759469","2023-07-21T17:49:19.469Z","1689962858135","2023-07-21T18:07:38.135Z","7932","0,1373204487","6312","","","user via lru",""
"384","Canardpc.com","IN","http://canardpc.com http://www.canardpc.com https://canardpc.com https://www.canardpc.com","s:https|h:com|h:canardpc| s:https|h:com|h:canardpc|h:www| s:http|h:com|h:canardpc| s:http|h:com|h:canardpc|h:www|","https://canardpc.com","https://canardpc.com","true","FINISHED","FINISHED","10","243","252","931","922","1689961759724","2023-07-21T17:49:19.724Z","1689962858053","2023-07-21T18:07:38.053Z","11171","0,1366279936","5832","","","user via lru",""
"385","Tennisactu.net","IN","http://tennisactu.net http://www.tennisactu.net https://tennisactu.net https://www.tennisactu.net","s:https|h:net|h:tennisactu| s:https|h:net|h:tennisactu|h:www| s:http|h:net|h:tennisactu| s:http|h:net|h:tennisactu|h:www|","https://tennisactu.net","https://tennisactu.net","true","FINISHED","FINISHED","4","299","302","573","560","1689961759976","2023-07-21T17:49:19.976Z","1689962857913","2023-07-21T18:07:37.913Z","33584","0,1364794528","1672","","","user via lru",""
"386","Lemondeinformatique.fr","IN","http://lemondeinformatique.fr http://www.lemondeinformatique.fr https://lemondeinformatique.fr https://www.lemondeinformatique.fr","s:https|h:fr|h:lemondeinformatique| s:https|h:fr|h:lemondeinformatique|h:www| s:http|h:fr|h:lemondeinformatique| s:http|h:fr|h:lemondeinformatique|h:www|","https://lemondeinformatique.fr","https://lemondeinformatique.fr","true","FINISHED","FINISHED","35","452","486","1121","1071","1689961760346","2023-07-21T17:49:20.346Z","1689962857870","2023-07-21T18:07:37.870Z","15544","0,1363050657","4756","","","user via lru",""
"388","Tribunejuive.info","IN","http://tribunejuive.info http://www.tribunejuive.info https://tribunejuive.info https://www.tribunejuive.info","s:https|h:info|h:tribunejuive| s:https|h:info|h:tribunejuive|h:www| s:http|h:info|h:tribunejuive| s:http|h:info|h:tribunejuive|h:www|","https://tribunejuive.info","https://tribunejuive.info","true","FINISHED","FINISHED","25","339","362","921","856","1689961761199","2023-07-21T17:49:21.199Z","1689962838468","2023-07-21T18:07:18.468Z","9481","0,1355333751","5930","","","user via lru",""
"389","Lemediasocial.fr","IN","http://lemediasocial.fr http://www.lemediasocial.fr https://lemediasocial.fr https://www.lemediasocial.fr","s:https|h:fr|h:lemediasocial| s:https|h:fr|h:lemediasocial|h:www| s:http|h:fr|h:lemediasocial| s:http|h:fr|h:lemediasocial|h:www|","https://lemediasocial.fr","https://lemediasocial.fr","true","FINISHED","FINISHED","5","63","68","263","257","1689961761556","2023-07-21T17:49:21.556Z","1689962832470","2023-07-21T18:07:12.470Z","14040","0,1354825409","4921","","","user via lru",""
"390","Sport.fr","IN","http://sport.fr http://www.sport.fr https://sport.fr https://www.sport.fr","s:https|h:fr|h:sport| s:https|h:fr|h:sport|h:www| s:http|h:fr|h:sport| s:http|h:fr|h:sport|h:www|","https://sport.fr","https://sport.fr","true","FINISHED","FINISHED","7","714","719","2504","2092","1689961761769","2023-07-21T17:49:21.769Z","1689962827647","2023-07-21T18:07:07.647Z","16223","0,1346576883","4605","","","user via lru",""
"391","Famillechretienne.fr","IN","http://famillechretienne.fr http://www.famillechretienne.fr https://famillechretienne.fr https://www.famillechretienne.fr","s:https|h:fr|h:famillechretienne| s:https|h:fr|h:famillechretienne|h:www| s:http|h:fr|h:famillechretienne| s:http|h:fr|h:famillechretienne|h:www|","https://famillechretienne.fr","https://famillechretienne.fr","true","FINISHED","FINISHED","20","303","321","1894","1831","1689961762079","2023-07-21T17:49:22.079Z","1689962823114","2023-07-21T18:07:03.114Z","7559","0,1343046659","6141","","","user via lru",""
"392","Laviedesidees.fr","IN","http://laviedesidees.fr http://www.laviedesidees.fr https://laviedesidees.fr https://www.laviedesidees.fr","s:https|h:fr|h:laviedesidees| s:https|h:fr|h:laviedesidees|h:www| s:http|h:fr|h:laviedesidees| s:http|h:fr|h:laviedesidees|h:www|","https://laviedesidees.fr","https://laviedesidees.fr","true","FINISHED","FINISHED","53","3606","3633","5728","5619","1689961762421","2023-07-21T17:49:22.421Z","1689962818740","2023-07-21T18:06:58.740Z","9595","0,13409968","5686","","","user via lru",""
"393","Boursier.com","IN","http://boursier.com http://www.boursier.com https://boursier.com https://www.boursier.com","s:https|h:com|h:boursier| s:https|h:com|h:boursier|h:www| s:http|h:com|h:boursier| s:http|h:com|h:boursier|h:www|","https://boursier.com","https://boursier.com","true","FINISHED","FINISHED","34","254","288","3287","3170","1689961762667","2023-07-21T17:49:22.667Z","1689962814856","2023-07-21T18:06:54.856Z","14293","0,1338925694","4900","","","user via lru",""
"394","Comicsblog.fr","IN","http://comicsblog.fr http://www.comicsblog.fr https://comicsblog.fr https://www.comicsblog.fr","s:https|h:fr|h:comicsblog| s:https|h:fr|h:comicsblog|h:www| s:http|h:fr|h:comicsblog| s:http|h:fr|h:comicsblog|h:www|","https://comicsblog.fr","https://comicsblog.fr","true","FINISHED","FINISHED","9","237","245","726","713","1689961763024","2023-07-21T17:49:23.024Z","1689962814733","2023-07-21T18:06:54.733Z","12854","0,1338177919","5166","","","user via lru",""
"395","Lecafedugeek.fr","IN","http://lecafedugeek.fr http://www.lecafedugeek.fr https://lecafedugeek.fr https://www.lecafedugeek.fr","s:https|h:fr|h:lecafedugeek| s:https|h:fr|h:lecafedugeek|h:www| s:http|h:fr|h:lecafedugeek| s:http|h:fr|h:lecafedugeek|h:www|","https://lecafedugeek.fr","https://lecafedugeek.fr","true","FINISHED","FINISHED","2","649","651","1086","1084","1689961763257","2023-07-21T17:49:23.257Z","1689962814375","2023-07-21T18:06:54.375Z","23558","0,1332202011","4835","","","user via lru",""
"396","Israel247.org","IN","http://israel247.org http://www.israel247.org https://israel247.org https://www.israel247.org","s:https|h:org|h:israel247| s:https|h:org|h:israel247|h:www| s:http|h:org|h:israel247| s:http|h:org|h:israel247|h:www|","https://israel247.org","https://israel247.org","true","FINISHED","FINISHED","5","62","66","261","240","1689961763538","2023-07-21T17:49:23.538Z","1689962814248","2023-07-21T18:06:54.248Z","19170","0,1314214444","3803","Comment MC: source fr a priori car contenu français mais difficile à vérifier entièrement","","user via lru",""
"397","Madeinmarseille.net","IN","http://madeinmarseille.net http://www.madeinmarseille.net https://madeinmarseille.net https://www.madeinmarseille.net","s:https|h:net|h:madeinmarseille| s:https|h:net|h:madeinmarseille|h:www| s:http|h:net|h:madeinmarseille| s:http|h:net|h:madeinmarseille|h:www|","https://madeinmarseille.net","https://madeinmarseille.net","true","FINISHED","FINISHED","13","581","592","1378","1365","1689961763789","2023-07-21T17:49:23.789Z","1689962814153","2023-07-21T18:06:54.153Z","11232","0,1314024002","5257","","","user via lru",""
"398","Beauxarts.com","IN","http://beauxarts.com http://www.beauxarts.com https://beauxarts.com https://www.beauxarts.com","s:https|h:com|h:beauxarts| s:https|h:com|h:beauxarts|h:www| s:http|h:com|h:beauxarts| s:http|h:com|h:beauxarts|h:www|","https://beauxarts.com","https://beauxarts.com","true","FINISHED","FINISHED","7","442","448","624","616","1689961764030","2023-07-21T17:49:24.030Z","1689962814072","2023-07-21T18:06:54.072Z","11040","0,1313035981","5320","","","user via lru",""
"399","Linforme.com","IN","http://linforme.com http://www.linforme.com https://linforme.com https://www.linforme.com","s:https|h:com|h:linforme| s:https|h:com|h:linforme|h:www| s:http|h:com|h:linforme| s:http|h:com|h:linforme|h:www|","https://linforme.com","https://linforme.com","true","FINISHED","FINISHED","34","83","113","497","474","1689961764314","2023-07-21T17:49:24.314Z","1689962814001","2023-07-21T18:06:54.001Z","9852","0,1308656559","6308","","","user via lru",""
"400","Legeneraliste.fr","IN","http://legeneraliste.fr http://www.legeneraliste.fr https://legeneraliste.fr https://www.legeneraliste.fr","s:https|h:fr|h:legeneraliste| s:https|h:fr|h:legeneraliste|h:www| s:http|h:fr|h:legeneraliste| s:http|h:fr|h:legeneraliste|h:www|","https://legeneraliste.fr","https://legeneraliste.fr","true","FINISHED","FINISHED","13","49","61","725","710","1689961764630","2023-07-21T17:49:24.630Z","1689962813933","2023-07-21T18:06:53.933Z","8875","0,1307021039","6022","","","user via lru",""
"401","60Millions-Mag.com","IN","http://60millions-mag.com http://www.60millions-mag.com https://60millions-mag.com https://www.60millions-mag.com","s:https|h:com|h:60millions-mag| s:https|h:com|h:60millions-mag|h:www| s:http|h:com|h:60millions-mag| s:http|h:com|h:60millions-mag|h:www|","https://60millions-mag.com","https://60millions-mag.com","true","FINISHED","FINISHED","71","559","625","1159","1019","1689961764890","2023-07-21T17:49:24.890Z","1689962813875","2023-07-21T18:06:53.875Z","11075","0,1306276052","5367","","","user via lru",""
"402","Lequotidien.re","IN","http://lequotidien.re http://www.lequotidien.re https://lequotidien.re https://www.lequotidien.re","s:https|h:re|h:lequotidien| s:https|h:re|h:lequotidien|h:www| s:http|h:re|h:lequotidien| s:http|h:re|h:lequotidien|h:www|","https://lequotidien.re","https://lequotidien.re","true","FINISHED","FINISHED","7","120","127","970","964","1689961765133","2023-07-21T17:49:25.133Z","1689962813783","2023-07-21T18:06:53.783Z","7060","0,1305037436","6449","","","user via lru",""
"403","Freelanceinfos.fr","IN","http://freelanceinfos.fr http://www.freelanceinfos.fr https://freelanceinfos.fr https://www.freelanceinfos.fr","s:https|h:fr|h:freelanceinfos| s:https|h:fr|h:freelanceinfos|h:www| s:http|h:fr|h:freelanceinfos| s:http|h:fr|h:freelanceinfos|h:www|","https://freelanceinfos.fr","https://freelanceinfos.fr","true","FINISHED","FINISHED","1","818","819","722","721","1689961765746","2023-07-21T17:49:25.746Z","1689962813671","2023-07-21T18:06:53.671Z","8355","0,1290792123","6289","","","user via lru",""
"404","Foot-National.com","IN","http://foot-national.com http://www.foot-national.com https://foot-national.com https://www.foot-national.com","s:https|h:com|h:foot-national| s:https|h:com|h:foot-national|h:www| s:http|h:com|h:foot-national| s:http|h:com|h:foot-national|h:www|","https://foot-national.com","https://foot-national.com","true","FINISHED","FINISHED","11","547","551","11684","11167","1689961766115","2023-07-21T17:49:26.115Z","1689962813623","2023-07-21T18:06:53.623Z","27616","0,1288671487","2105","","","user via lru",""
"405","Franceantilles.fr","IN","http://franceantilles.fr http://www.franceantilles.fr https://franceantilles.fr https://www.franceantilles.fr","s:https|h:fr|h:franceantilles| s:https|h:fr|h:franceantilles|h:www| s:http|h:fr|h:franceantilles| s:http|h:fr|h:franceantilles|h:www|","https://franceantilles.fr","https://franceantilles.fr","true","FINISHED","FINISHED","18","43","60","338","306","1689961766386","2023-07-21T17:49:26.386Z","1689962813517","2023-07-21T18:06:53.517Z","9347","0,1287150429","5543","","","user via lru",""
"406","Neonmag.fr","IN","http://neonmag.fr http://www.neonmag.fr https://neonmag.fr https://www.neonmag.fr","s:https|h:fr|h:neonmag| s:https|h:fr|h:neonmag|h:www| s:http|h:fr|h:neonmag| s:http|h:fr|h:neonmag|h:www|","https://neonmag.fr","https://neonmag.fr https://www.neonmag.fr/","true","FINISHED","FINISHED","33","1320","1337","1489","1436","1689961766738","2023-07-21T17:49:26.738Z","1693245444806","2023-08-28T17:57:24.806Z","9576","0,1277515234","5486","","","user via lru",""
"407","Cyclismactu.net","IN","http://cyclismactu.net http://www.cyclismactu.net https://cyclismactu.net https://www.cyclismactu.net","s:https|h:net|h:cyclismactu| s:https|h:net|h:cyclismactu|h:www| s:http|h:net|h:cyclismactu| s:http|h:net|h:cyclismactu|h:www|","https://cyclismactu.net","https://cyclismactu.net","true","FINISHED","FINISHED","5","220","224","1530","1516","1689961766987","2023-07-21T17:49:26.987Z","1689962813383","2023-07-21T18:06:53.383Z","28360","0,1275487491","2002","","","user via lru",""
"408","Quechoisir.org","IN","http://quechoisir.org http://www.quechoisir.org https://quechoisir.org https://www.quechoisir.org","s:https|h:org|h:quechoisir| s:https|h:org|h:quechoisir|h:www| s:http|h:org|h:quechoisir| s:http|h:org|h:quechoisir|h:www|","https://quechoisir.org","https://quechoisir.org","true","FINISHED","FINISHED","138","325","459","5685","5473","1689961767334","2023-07-21T17:49:27.334Z","1689962813225","2023-07-21T18:06:53.225Z","6979","0,1275180925","5938","","","user via lru",""
"409","Economiematin.fr","IN","http://economiematin.fr http://www.economiematin.fr https://economiematin.fr https://www.economiematin.fr","s:https|h:fr|h:economiematin| s:https|h:fr|h:economiematin|h:www| s:http|h:fr|h:economiematin| s:http|h:fr|h:economiematin|h:www|","https://economiematin.fr","https://economiematin.fr","true","FINISHED","FINISHED","32","587","618","938","795","1689961767589","2023-07-21T17:49:27.589Z","1689962813022","2023-07-21T18:06:53.022Z","8271","0,1275149473","5945","","","user via lru",""
"410","Nova.fr","IN","http://nova.fr http://www.nova.fr https://nova.fr https://www.nova.fr","s:https|h:fr|h:nova| s:https|h:fr|h:nova|h:www| s:http|h:fr|h:nova| s:http|h:fr|h:nova|h:www|","https://nova.fr","https://nova.fr","true","FINISHED","FINISHED","11","3200","3204","12173","12142","1689961767969","2023-07-21T17:49:27.969Z","1689962725649","2023-07-21T18:05:25.649Z","11169","0,1274898121","4995","Comment MC: radio musique actu","","user via lru",""
"411","Thinkerview.com","IN","http://thinkerview.com http://www.thinkerview.com https://thinkerview.com https://www.thinkerview.com","s:https|h:com|h:thinkerview| s:https|h:com|h:thinkerview|h:www| s:http|h:com|h:thinkerview| s:http|h:com|h:thinkerview|h:www|","https://thinkerview.com","https://thinkerview.com","true","FINISHED","FINISHED","8","25","33","139","134","1689961768340","2023-07-21T17:49:28.340Z","1689962705457","2023-07-21T18:05:05.457Z","6960","0,1269484537","6312","","","user via lru",""
"412","Vakita.fr","IN","http://vakita.fr http://www.vakita.fr https://vakita.fr https://www.vakita.fr","s:https|h:fr|h:vakita| s:https|h:fr|h:vakita|h:www| s:http|h:fr|h:vakita| s:http|h:fr|h:vakita|h:www|","https://vakita.fr","https://vakita.fr https://www.vakita.fr/fr","true","FINISHED","FINISHED","4","0","4","7","3","1689961768685","2023-07-21T17:49:28.685Z","1693930481282","2023-09-05T16:14:41.282Z","9335","0,1262446006","6102","uncrawlable","true","user via lru",""
"413","Philomag.com","IN","http://philomag.com http://www.philomag.com https://philomag.com https://www.philomag.com","s:https|h:com|h:philomag| s:https|h:com|h:philomag|h:www| s:http|h:com|h:philomag| s:http|h:com|h:philomag|h:www|","https://philomag.com","https://philomag.com","true","FINISHED","FINISHED","24","651","665","3404","3380","1689961769059","2023-07-21T17:49:29.059Z","1689962665700","2023-07-21T18:04:25.700Z","9821","0,1259128861","5254","","","user via lru",""
"414","Aphadolie.com","IN","http://aphadolie.com http://www.aphadolie.com https://aphadolie.com https://www.aphadolie.com","s:https|h:com|h:aphadolie| s:https|h:com|h:aphadolie|h:www| s:http|h:com|h:aphadolie| s:http|h:com|h:aphadolie|h:www|","https://aphadolie.com","https://aphadolie.com","true","FINISHED","FINISHED","17","918","925","785","722","1689961769435","2023-07-21T17:49:29.435Z","1689962665540","2023-07-21T18:04:25.540Z","7787","0,1258402058","5727","","","user via lru",""
"415","Lephoceen.fr","IN","http://lephoceen.fr http://www.lephoceen.fr https://lephoceen.fr https://www.lephoceen.fr","s:https|h:fr|h:lephoceen| s:https|h:fr|h:lephoceen|h:www| s:http|h:fr|h:lephoceen| s:http|h:fr|h:lephoceen|h:www|","https://lephoceen.fr","https://lephoceen.fr","true","FINISHED","FINISHED","4","62","65","509","505","1689961769793","2023-07-21T17:49:29.793Z","1689962665225","2023-07-21T18:04:25.225Z","14686","0,1256299772","4181","","","user via lru",""
"416","Ecranlarge.com","IN","http://ecranlarge.com http://www.ecranlarge.com https://ecranlarge.com https://www.ecranlarge.com","s:https|h:com|h:ecranlarge| s:https|h:com|h:ecranlarge|h:www| s:http|h:com|h:ecranlarge| s:http|h:com|h:ecranlarge|h:www|","https://ecranlarge.com","https://ecranlarge.com","true","FINISHED","FINISHED","21","226","247","2188","2158","1689961770048","2023-07-21T17:49:30.048Z","1689962665125","2023-07-21T18:04:25.125Z","15100","0,1232505322","4160","","","user via lru",""
"417","Baz-Art.org","IN","http://baz-art.org http://www.baz-art.org https://baz-art.org https://www.baz-art.org","s:https|h:org|h:baz-art| s:https|h:org|h:baz-art|h:www| s:http|h:org|h:baz-art| s:http|h:org|h:baz-art|h:www|","https://baz-art.org","https://baz-art.org","true","FINISHED","FINISHED","0","258","258","3313","3313","1689961770403","2023-07-21T17:49:30.403Z","1689962665049","2023-07-21T18:04:25.049Z","11312","0,1231955128","4871","","","user via lru",""
"418","Lechodelaboucle.fr","IN","http://lechodelaboucle.fr http://www.lechodelaboucle.fr https://lechodelaboucle.fr https://www.lechodelaboucle.fr","s:https|h:fr|h:lechodelaboucle| s:https|h:fr|h:lechodelaboucle|h:www| s:http|h:fr|h:lechodelaboucle| s:http|h:fr|h:lechodelaboucle|h:www|","https://lechodelaboucle.fr","https://lechodelaboucle.fr","true","FINISHED","FINISHED","0","51","51","360","360","1689961770789","2023-07-21T17:49:30.789Z","1689962664992","2023-07-21T18:04:24.992Z","7426","0,1230738282","5684","","","user via lru",""
"419","Bsmart.fr","IN","http://bsmart.fr http://www.bsmart.fr https://bsmart.fr https://www.bsmart.fr","s:https|h:fr|h:bsmart| s:https|h:fr|h:bsmart|h:www| s:http|h:fr|h:bsmart| s:http|h:fr|h:bsmart|h:www|","https://bsmart.fr","https://bsmart.fr","true","FINISHED","FINISHED","5","6","11","42","39","1689961771056","2023-07-21T17:49:31.056Z","1689962664912","2023-07-21T18:04:24.912Z","8733","0,1227001246","5465","","","user via lru",""
"420","Lanceuralerte.org","IN","http://lanceuralerte.org http://www.lanceuralerte.org https://lanceuralerte.org https://www.lanceuralerte.org","s:https|h:org|h:lanceuralerte| s:https|h:org|h:lanceuralerte|h:www| s:http|h:org|h:lanceuralerte| s:http|h:org|h:lanceuralerte|h:www|","https://lanceuralerte.org","https://lanceuralerte.org","true","FINISHED","FINISHED","3","43","46","61","61","1689961771353","2023-07-21T17:49:31.353Z","1689962664826","2023-07-21T18:04:24.826Z","7964","0,1219989765","5997","","","user via lru",""
