webentity_id,name,prefixes,home_page,start_pages,indegree,hyphe_creation_timestamp,hyphe_last_modification_timestamp,outreach,foundation_year,batch,edito,parody,origin,digital_native,mediacloud_ids,wheel_category,wheel_subcategory,has_paywall,inactive
355,Le Journal de l'Île de la Réunion (Clicanoo.re),http://clicanoo.com|http://clicanoo.re|http://facebook.com/clicanoo|http://twitter.com/Clicanoore|http://www.clicanoo.com|http://www.clicanoo.re|http://www.facebook.com/clicanoo|http://www.twitter.com/Clicanoore|https://clicanoo.com|https://clicanoo.re|https://facebook.com/clicanoo|https://twitter.com/Clicanoore|https://www.clicanoo.com|https://www.clicanoo.re|https://www.facebook.com/clicanoo|https://www.twitter.com/Clicanoore,http://www.clicanoo.re,http://clicanoo.com|http://clicanoo.re|http://facebook.com/clicanoo|http://twitter.com/Clicanoore|http://www.clicanoo.com|http://www.clicanoo.re|http://www.facebook.com/clicanoo|http://www.twitter.com/Clicanoore|https://clicanoo.com|https://clicanoo.re|https://facebook.com/clicanoo|https://twitter.com/Clicanoore|https://www.clicanoo.com|https://www.clicanoo.re|https://www.facebook.com/clicanoo|https://www.twitter.com/Clicanoore,21,1560347413288,1561312991707,régionale,1951,2,media,false,france,false,40406,Periphery,PQR & Mag,false,
356,Télé Loisirs,http://facebook.com/teleloisirsfr|http://programme-tv.net|http://twitter.com/TeleLoisirs|http://twitter.com/teleloisirs|http://www.facebook.com/teleloisirsfr|http://www.programme-tv.net|http://www.twitter.com/TeleLoisirs|http://www.twitter.com/teleloisirs|https://facebook.com/teleloisirsfr|https://programme-tv.net|https://twitter.com/TeleLoisirs|https://twitter.com/teleloisirs|https://www.facebook.com/teleloisirsfr|https://www.programme-tv.net|https://www.twitter.com/TeleLoisirs|https://www.twitter.com/teleloisirs,http://www.programme-tv.net,http://facebook.com/teleloisirsfr|http://programme-tv.net|http://twitter.com/TeleLoisirs|http://twitter.com/teleloisirs|http://www.facebook.com/teleloisirsfr|http://www.programme-tv.net|http://www.twitter.com/TeleLoisirs|http://www.twitter.com/teleloisirs|https://facebook.com/teleloisirsfr|https://programme-tv.net|https://twitter.com/TeleLoisirs|https://twitter.com/teleloisirs|https://www.facebook.com/teleloisirsfr|https://www.programme-tv.net|https://www.twitter.com/TeleLoisirs|https://www.twitter.com/teleloisirs,84,1560347413998,1561140328607,nationale,1986,2,media,false,france,false,258376,Periphery,Leisure and Health,false,
357,L'Yonne Républicaine,http://fr-fr.facebook.com/lyonneRepublicaine|http://lyonne.fr|http://twitter.com/lyonne_fr|http://www.fr-fr.facebook.com/lyonneRepublicaine|http://www.lyonne.fr|http://www.twitter.com/lyonne_fr|https://fr-fr.facebook.com/lyonneRepublicaine|https://lyonne.fr|https://twitter.com/lyonne_fr|https://www.fr-fr.facebook.com/lyonneRepublicaine|https://www.lyonne.fr|https://www.twitter.com/lyonne_fr,https://www.lyonne.fr/accueil.html,http://fr-fr.facebook.com/lyonneRepublicaine|http://lyonne.fr|http://twitter.com/lyonne_fr|http://www.fr-fr.facebook.com/lyonneRepublicaine|http://www.lyonne.fr|http://www.twitter.com/lyonne_fr|https://fr-fr.facebook.com/lyonneRepublicaine|https://lyonne.fr|https://twitter.com/lyonne_fr|https://www.fr-fr.facebook.com/lyonneRepublicaine|https://www.lyonne.fr|https://www.twitter.com/lyonne_fr,33,1560347414722,1560353810214,régionale,1944,1,media,false,france,false,334427,Periphery,Hyper-local (East),true,
358,Bmf-News.com,http://bmf-news.com|http://facebook.com/BMFTVNEWS|http://twitter.com/BMFTV|http://www.bmf-news.com|http://www.facebook.com/BMFTVNEWS|http://www.twitter.com/BMFTV|https://bmf-news.com|https://facebook.com/BMFTVNEWS|https://twitter.com/BMFTV|https://www.bmf-news.com|https://www.facebook.com/BMFTVNEWS|https://www.twitter.com/BMFTV,https://bmf-news.com/,http://bmf-news.com|http://facebook.com/BMFTVNEWS|http://twitter.com/BMFTV|http://www.bmf-news.com|http://www.facebook.com/BMFTVNEWS|http://www.twitter.com/BMFTV|https://bmf-news.com|https://facebook.com/BMFTVNEWS|https://twitter.com/BMFTV|https://www.bmf-news.com|https://www.facebook.com/BMFTVNEWS|https://www.twitter.com/BMFTV,7,1560347416352,1560353810348,nationale,2018,1,media,true,france,true,724921,Periphery,Leisure and Health,,
359,L'Équipe,http://equipetv.org|http://facebook.com/lequipe.fr|http://lequipe.fr|http://plus.google.com/+lequipe|http://twitter.com/lachainelequipe|http://twitter.com/lemaglequipe|http://twitter.com/lequipe|http://twitter.com/lequipe21|http://twitter.com/lequipeEXPLORE|http://twitter.com/lequipedusoir|http://twitter.com/lequipeexplore|http://www.facebook.com/lequipe.fr|http://www.lequipe.fr|http://www.plus.google.com/+lequipe|http://www.twitter.com/lachainelequipe|http://www.twitter.com/lemaglequipe|http://www.twitter.com/lequipe|http://www.twitter.com/lequipe21|http://www.twitter.com/lequipeEXPLORE|http://www.twitter.com/lequipedusoir|http://www.twitter.com/lequipeexplore|https://equipetv.org|https://facebook.com/lequipe.fr|https://lequipe.fr|https://plus.google.com/+lequipe|https://twitter.com/lachainelequipe|https://twitter.com/lemaglequipe|https://twitter.com/lequipe|https://twitter.com/lequipe21|https://twitter.com/lequipeEXPLORE|https://twitter.com/lequipedusoir|https://twitter.com/lequipeexplore|https://www.facebook.com/lequipe.fr|https://www.lequipe.fr|https://www.plus.google.com/+lequipe|https://www.twitter.com/lachainelequipe|https://www.twitter.com/lemaglequipe|https://www.twitter.com/lequipe|https://www.twitter.com/lequipe21|https://www.twitter.com/lequipeEXPLORE|https://www.twitter.com/lequipedusoir|https://www.twitter.com/lequipeexplore,https://www.lequipe.fr/,http://equipetv.org|http://facebook.com/lequipe.fr|http://lequipe.fr|http://plus.google.com/+lequipe|http://twitter.com/lachainelequipe|http://twitter.com/lemaglequipe|http://twitter.com/lequipe|http://twitter.com/lequipe21|http://twitter.com/lequipeEXPLORE|http://twitter.com/lequipedusoir|http://twitter.com/lequipeexplore|http://www.facebook.com/lequipe.fr|http://www.lequipe.fr|http://www.plus.google.com/+lequipe|http://www.twitter.com/lachainelequipe|http://www.twitter.com/lemaglequipe|http://www.twitter.com/lequipe|http://www.twitter.com/lequipe21|http://www.twitter.com/lequipeEXPLORE|http://www.twitter.com/lequipedusoir|http://www.twitter.com/lequipeexplore|https://equipetv.org|https://facebook.com/lequipe.fr|https://lequipe.fr|https://plus.google.com/+lequipe|https://twitter.com/lachainelequipe|https://twitter.com/lemaglequipe|https://twitter.com/lequipe|https://twitter.com/lequipe21|https://twitter.com/lequipeEXPLORE|https://twitter.com/lequipedusoir|https://twitter.com/lequipeexplore|https://www.facebook.com/lequipe.fr|https://www.lequipe.fr|https://www.plus.google.com/+lequipe|https://www.twitter.com/lachainelequipe|https://www.twitter.com/lemaglequipe|https://www.twitter.com/lequipe|https://www.twitter.com/lequipe21|https://www.twitter.com/lequipeEXPLORE|https://www.twitter.com/lequipedusoir|https://www.twitter.com/lequipeexplore,144,1560347418128,1560353810533,nationale,1946,1,media,false,france,false,107897,Mainstream Media,Hyper-centre,true,
360,Orientxxi.info,http://orientxxi.info|http://www.orientxxi.info|https://orientxxi.info|https://www.orientxxi.info,http://orientxxi.info,http://orientxxi.info|http://www.orientxxi.info|https://orientxxi.info|https://www.orientxxi.info,37,1560347419941,1561315216992,internationale,2013,2,media,false,france,true,108862,Opinion Journalism,Left Wing,false,
361,TV5 Monde,http://facebook.com/tv5mondeafrique|http://facebook.com/tv5mondeofficiel|http://tv5.org|http://tv5monde.com|http://tv5mondeplus.com|http://twitter.com/TV5MONDE|http://twitter.com/TV5MONDEINFO|http://www.facebook.com/tv5mondeafrique|http://www.facebook.com/tv5mondeofficiel|http://www.tv5monde.com|http://www.tv5mondeplus.com|http://www.twitter.com/TV5MONDE|http://www.twitter.com/TV5MONDEINFO|https://facebook.com/tv5mondeafrique|https://facebook.com/tv5mondeofficiel|https://tv5.org|https://tv5monde.com|https://tv5mondeplus.com|https://twitter.com/TV5MONDE|https://twitter.com/TV5MONDEINFO|https://www.facebook.com/tv5mondeafrique|https://www.facebook.com/tv5mondeofficiel|https://www.tv5.org|https://www.tv5monde.com|https://www.twitter.com/TV5MONDE|https://www.twitter.com/TV5MONDEINFO,http://www.tv5monde.com,http://facebook.com/tv5mondeafrique|http://facebook.com/tv5mondeofficiel|http://tv5.org|http://tv5monde.com|http://tv5mondeplus.com|http://twitter.com/TV5MONDE|http://twitter.com/TV5MONDEINFO|http://www.facebook.com/tv5mondeafrique|http://www.facebook.com/tv5mondeofficiel|http://www.tv5monde.com|http://www.tv5mondeplus.com|http://www.twitter.com/TV5MONDE|http://www.twitter.com/TV5MONDEINFO|https://facebook.com/tv5mondeafrique|https://facebook.com/tv5mondeofficiel|https://tv5.org|https://tv5monde.com|https://tv5mondeplus.com|https://twitter.com/TV5MONDE|https://twitter.com/TV5MONDEINFO|https://www.facebook.com/tv5mondeafrique|https://www.facebook.com/tv5mondeofficiel|https://www.tv5.org|https://www.tv5monde.com|https://www.twitter.com/TV5MONDE|https://www.twitter.com/TV5MONDEINFO,100,1560347420645,1561141222686,internationale,1984,2,media,false,france,false,39610,Mainstream Media,Centre,false,
362,Santé et Travail,http://fr-fr.facebook.com/Santé-Travail-2034740136738707|http://sante-et-travail.fr|http://sante-et-travail.net|http://twitter.com/santetravailmag|http://www.fr-fr.facebook.com/Santé-Travail-2034740136738707|http://www.sante-et-travail.fr|http://www.sante-et-travail.net|http://www.twitter.com/santetravailmag|https://fr-fr.facebook.com/Santé-Travail-2034740136738707|https://sante-et-travail.fr|https://sante-et-travail.net|https://twitter.com/santetravailmag|https://www.fr-fr.facebook.com/Santé-Travail-2034740136738707|https://www.sante-et-travail.fr|https://www.sante-et-travail.net|https://www.twitter.com/santetravailmag,http://www.sante-et-travail.fr,http://fr-fr.facebook.com/Santé-Travail-2034740136738707|http://sante-et-travail.fr|http://sante-et-travail.net|http://twitter.com/santetravailmag|http://www.fr-fr.facebook.com/Santé-Travail-2034740136738707|http://www.sante-et-travail.fr|http://www.sante-et-travail.net|http://www.twitter.com/santetravailmag|https://fr-fr.facebook.com/Santé-Travail-2034740136738707|https://sante-et-travail.fr|https://sante-et-travail.net|https://twitter.com/santetravailmag|https://www.fr-fr.facebook.com/Santé-Travail-2034740136738707|https://www.sante-et-travail.fr|https://www.sante-et-travail.net|https://www.twitter.com/santetravailmag,12,1560347421362,1561141424884,nationale,1991,2,media,false,france,false,1072383,Opinion Journalism,Left Wing,,
363,01Net.com,http://01net.com|http://fr-fr.facebook.com/01net|http://plus.google.com/+01net|http://twitter.com/01net|http://www.01net.com|http://www.fr-fr.facebook.com/01net|http://www.plus.google.com/+01net|http://www.twitter.com/01net|https://01net.com|https://fr-fr.facebook.com/01net|https://plus.google.com/+01net|https://twitter.com/01net|https://www.01net.com|https://www.fr-fr.facebook.com/01net|https://www.plus.google.com/+01net|https://www.twitter.com/01net,http://www.01net.com,http://01net.com|http://fr-fr.facebook.com/01net|http://plus.google.com/+01net|http://twitter.com/01net|http://www.01net.com|http://www.fr-fr.facebook.com/01net|http://www.plus.google.com/+01net|http://www.twitter.com/01net|https://01net.com|https://fr-fr.facebook.com/01net|https://plus.google.com/+01net|https://twitter.com/01net|https://www.01net.com|https://www.fr-fr.facebook.com/01net|https://www.plus.google.com/+01net|https://www.twitter.com/01net,82,1560347422190,1560419528317,nationale,2000,1,media,false,france,true,218041,Periphery,IT & Consumer,true,
364,The Conversation,http://theconversation.com|http://twitter.com/FR_Conversation|http://twitter.com/fr_conversation|http://www.theconversation.com|http://www.twitter.com/FR_Conversation|http://www.twitter.com/fr_conversation|https://theconversation.com|https://twitter.com/FR_Conversation|https://twitter.com/fr_conversation|https://www.theconversation.com|https://www.twitter.com/FR_Conversation|https://www.twitter.com/fr_conversation,https://theconversation.com/fr,http://theconversation.com|http://twitter.com/FR_Conversation|http://twitter.com/fr_conversation|http://www.theconversation.com|http://www.twitter.com/FR_Conversation|http://www.twitter.com/fr_conversation|https://theconversation.com|https://twitter.com/FR_Conversation|https://twitter.com/fr_conversation|https://www.theconversation.com|https://www.twitter.com/FR_Conversation|https://www.twitter.com/fr_conversation,105,1560347423990,1561140966209,internationale,2011,2,plateforme,false,australie,true,54346,Mainstream Media,Centre,,
365,Maitre-Eolas,http://facebook.com/maitre.eolas|http://maitre-eolas.eu|http://maitre-eolas.fr|http://twitter.com/Maitre_Eolas|http://www.facebook.com/maitre.eolas|http://www.maitre-eolas.fr|http://www.twitter.com/Maitre_Eolas|https://facebook.com/maitre.eolas|https://maitre-eolas.eu|https://maitre-eolas.fr|https://twitter.com/Maitre_Eolas|https://www.facebook.com/maitre.eolas|https://www.maitre-eolas.eu|https://www.maitre-eolas.fr|https://www.twitter.com/Maitre_Eolas,http://www.maitre-eolas.fr/,http://facebook.com/maitre.eolas|http://maitre-eolas.eu|http://maitre-eolas.fr|http://twitter.com/Maitre_Eolas|http://www.facebook.com/maitre.eolas|http://www.maitre-eolas.fr|http://www.twitter.com/Maitre_Eolas|https://facebook.com/maitre.eolas|https://maitre-eolas.eu|https://maitre-eolas.fr|https://twitter.com/Maitre_Eolas|https://www.facebook.com/maitre.eolas|https://www.maitre-eolas.eu|https://www.maitre-eolas.fr|https://www.twitter.com/Maitre_Eolas,31,1560347424775,1560353811449,nationale,2004,1,individu,false,france,true,62263,Counter-Informational Space,Revolutionary Right,,
366,Letudiant.fr,http://letudiant.fr|http://www.letudiant.fr|https://letudiant.fr|https://www.letudiant.fr,https://www.letudiant.fr,http://letudiant.fr|http://www.letudiant.fr|https://letudiant.fr|https://www.letudiant.fr,54,1560347426646,1561118855962,nationale,1972,2,media,false,france,false,356392,Mainstream Media,Centre,,
367,Planetes360.fr,http://facebook.com/Planetes360|http://planetes360.fr|http://twitter.com/Planetes360|http://www.facebook.com/Planetes360|http://www.planetes360.fr|http://www.twitter.com/Planetes360|https://facebook.com/Planetes360|https://planetes360.fr|https://twitter.com/Planetes360|https://www.facebook.com/Planetes360|https://www.planetes360.fr|https://www.twitter.com/Planetes360,https://planetes360.fr,http://facebook.com/Planetes360|http://planetes360.fr|http://twitter.com/Planetes360|http://www.facebook.com/Planetes360|http://www.planetes360.fr|http://www.twitter.com/Planetes360|https://facebook.com/Planetes360|https://planetes360.fr|https://twitter.com/Planetes360|https://www.facebook.com/Planetes360|https://www.planetes360.fr|https://www.twitter.com/Planetes360,28,1560347427516,1561315343604,nationale,2016,2,media,false,france,true,368054,Opinion Journalism,Right Wing,false,
368,Actu17.fr,http://actu17.fr|http://facebook.com/Actu17|http://twitter.com/Actu17|http://www.actu17.fr|http://www.facebook.com/Actu17|http://www.twitter.com/Actu17|https://actu17.fr|https://facebook.com/Actu17|https://twitter.com/Actu17|https://www.actu17.fr|https://www.facebook.com/Actu17|https://www.twitter.com/Actu17,https://actu17.fr,http://actu17.fr|http://facebook.com/Actu17|http://twitter.com/Actu17|http://www.actu17.fr|http://www.facebook.com/Actu17|http://www.twitter.com/Actu17|https://actu17.fr|https://facebook.com/Actu17|https://twitter.com/Actu17|https://www.actu17.fr|https://www.facebook.com/Actu17|https://www.twitter.com/Actu17,37,1560347428278,1561134829671,nationale,2015,2,media,false,france,true,765194,Periphery,PQR & Mag,false,
369,Lachroniqueagora.com,http://facebook.com/La-Chronique-Agora-1591511567791873|http://la-chronique-agora.com|http://la-chronique-agora.fr|http://lachroniqueagora.com|http://twitter.com/LCAgora|http://twitter.com/lcagora|http://www.facebook.com/La-Chronique-Agora-1591511567791873|http://www.la-chronique-agora.com|http://www.lachroniqueagora.com|http://www.twitter.com/LCAgora|http://www.twitter.com/lcagora|https://facebook.com/La-Chronique-Agora-1591511567791873|https://la-chronique-agora.com|https://la-chronique-agora.fr|https://lachroniqueagora.com|https://twitter.com/LCAgora|https://twitter.com/lcagora|https://www.facebook.com/La-Chronique-Agora-1591511567791873|https://www.la-chronique-agora.fr|https://www.lachroniqueagora.com|https://www.twitter.com/LCAgora|https://www.twitter.com/lcagora,https://la-chronique-agora.com/,http://facebook.com/La-Chronique-Agora-1591511567791873|http://la-chronique-agora.com|http://la-chronique-agora.fr|http://lachroniqueagora.com|http://twitter.com/LCAgora|http://twitter.com/lcagora|http://www.facebook.com/La-Chronique-Agora-1591511567791873|http://www.la-chronique-agora.com|http://www.lachroniqueagora.com|http://www.twitter.com/LCAgora|http://www.twitter.com/lcagora|https://facebook.com/La-Chronique-Agora-1591511567791873|https://la-chronique-agora.com|https://la-chronique-agora.fr|https://lachroniqueagora.com|https://twitter.com/LCAgora|https://twitter.com/lcagora|https://www.facebook.com/La-Chronique-Agora-1591511567791873|https://www.la-chronique-agora.fr|https://www.lachroniqueagora.com|https://www.twitter.com/LCAgora|https://www.twitter.com/lcagora,28,1560347430109,1560353815944,nationale,2000,1,media,false,france,true,359733,Opinion Journalism,Right Wing,false,
370,La Lettre A,http://facebook.com/La-Lettre-A-139948212743254|http://lalettrea.fr|http://twitter.com/LaLettreA|http://www.facebook.com/La-Lettre-A-139948212743254|http://www.lalettrea.fr|http://www.twitter.com/LaLettreA|https://facebook.com/La-Lettre-A-139948212743254|https://lalettrea.fr|https://twitter.com/LaLettreA|https://www.facebook.com/La-Lettre-A-139948212743254|https://www.lalettrea.fr|https://www.twitter.com/LaLettreA,http://www.lalettrea.fr,http://facebook.com/La-Lettre-A-139948212743254|http://lalettrea.fr|http://twitter.com/LaLettreA|http://www.facebook.com/La-Lettre-A-139948212743254|http://www.lalettrea.fr|http://www.twitter.com/LaLettreA|https://facebook.com/La-Lettre-A-139948212743254|https://lalettrea.fr|https://twitter.com/LaLettreA|https://www.facebook.com/La-Lettre-A-139948212743254|https://www.lalettrea.fr|https://www.twitter.com/LaLettreA,29,1560347432028,1560960515395,nationale,1978,2,media,false,france,false,682968,,,true,
371,Jovanovic.com,http://facebook.com/Pierre-Jovanovic-297361163288|http://jovanovic.com|http://linkedin.com/in/pierre-jovanovic-33260b23|http://twitter.com/pierrejovanovic|http://www.facebook.com/Pierre-Jovanovic-297361163288|http://www.jovanovic.com|http://www.linkedin.com/in/pierre-jovanovic-33260b23|http://www.twitter.com/pierrejovanovic|https://facebook.com/Pierre-Jovanovic-297361163288|https://jovanovic.com|https://linkedin.com/in/pierre-jovanovic-33260b23|https://twitter.com/pierrejovanovic|https://www.facebook.com/Pierre-Jovanovic-297361163288|https://www.jovanovic.com|https://www.linkedin.com/in/pierre-jovanovic-33260b23|https://www.twitter.com/pierrejovanovic,http://www.jovanovic.com/blog.htm,http://facebook.com/Pierre-Jovanovic-297361163288|http://jovanovic.com|http://linkedin.com/in/pierre-jovanovic-33260b23|http://twitter.com/pierrejovanovic|http://www.facebook.com/Pierre-Jovanovic-297361163288|http://www.jovanovic.com|http://www.linkedin.com/in/pierre-jovanovic-33260b23|http://www.twitter.com/pierrejovanovic|https://facebook.com/Pierre-Jovanovic-297361163288|https://jovanovic.com|https://linkedin.com/in/pierre-jovanovic-33260b23|https://twitter.com/pierrejovanovic|https://www.facebook.com/Pierre-Jovanovic-297361163288|https://www.jovanovic.com|https://www.linkedin.com/in/pierre-jovanovic-33260b23|https://www.twitter.com/pierrejovanovic,34,1560347432816,1561123879013,nationale,1998,2,individu,false,france,true,368919,Counter-Informational Space,Revolutionary Right,,
372,Opex360.com,http://opex360.com|http://www.opex360.com|https://opex360.com|https://www.opex360.com,http://www.opex360.com/,http://opex360.com|http://www.opex360.com|https://opex360.com|https://www.opex360.com,49,1560347433544,1561315081017,nationale,2007,2,individu,false,france,true,338402,Opinion Journalism,Right Wing,false,
373,Etienne Chouard,http://chouard.org|http://etienne.chouard.free.fr|http://facebook.com/etienne.chouard|http://twitter.com/Etienne_Chouard|http://www.chouard.org|http://www.etienne.chouard.free.fr|http://www.facebook.com/etienne.chouard|http://www.twitter.com/Etienne_Chouard|https://chouard.org|https://etienne.chouard.free.fr|https://facebook.com/etienne.chouard|https://twitter.com/Etienne_Chouard|https://www.chouard.org|https://www.facebook.com/etienne.chouard|https://www.twitter.com/Etienne_Chouard,https://www.chouard.org/,http://chouard.org|http://etienne.chouard.free.fr|http://facebook.com/etienne.chouard|http://twitter.com/Etienne_Chouard|http://www.chouard.org|http://www.etienne.chouard.free.fr|http://www.facebook.com/etienne.chouard|http://www.twitter.com/Etienne_Chouard|https://chouard.org|https://etienne.chouard.free.fr|https://facebook.com/etienne.chouard|https://twitter.com/Etienne_Chouard|https://www.chouard.org|https://www.facebook.com/etienne.chouard|https://www.twitter.com/Etienne_Chouard,36,1560347434332,1560353819799,nationale,1999,1,individu,false,france,true,1104095,Counter-Informational Space,Revolutionary Right,,
374,Journal des femmes,http://fr-fr.facebook.com/journaldesfemmesfr|http://instagram.com/journaldesfemmes|http://journaldesfemmes.com|http://journaldesfemmes.fr|http://pinterest.com/journaldfemmes|http://twitter.com/journaldfemmes|http://www.fr-fr.facebook.com/journaldesfemmesfr|http://www.instagram.com/journaldesfemmes|http://www.journaldesfemmes.com|http://www.journaldesfemmes.fr|http://www.pinterest.com/journaldfemmes|http://www.twitter.com/journaldfemmes|https://fr-fr.facebook.com/journaldesfemmesfr|https://instagram.com/journaldesfemmes|https://journaldesfemmes.com|https://journaldesfemmes.fr|https://pinterest.com/journaldfemmes|https://twitter.com/journaldfemmes|https://www.fr-fr.facebook.com/journaldesfemmesfr|https://www.instagram.com/journaldesfemmes|https://www.journaldesfemmes.fr|https://www.pinterest.com/journaldfemmes|https://www.twitter.com/journaldfemmes,http://www.journaldesfemmes.fr,http://fr-fr.facebook.com/journaldesfemmesfr|http://instagram.com/journaldesfemmes|http://journaldesfemmes.com|http://journaldesfemmes.fr|http://pinterest.com/journaldfemmes|http://twitter.com/journaldfemmes|http://www.fr-fr.facebook.com/journaldesfemmesfr|http://www.instagram.com/journaldesfemmes|http://www.journaldesfemmes.com|http://www.journaldesfemmes.fr|http://www.pinterest.com/journaldfemmes|http://www.twitter.com/journaldfemmes|https://fr-fr.facebook.com/journaldesfemmesfr|https://instagram.com/journaldesfemmes|https://journaldesfemmes.com|https://journaldesfemmes.fr|https://pinterest.com/journaldfemmes|https://twitter.com/journaldfemmes|https://www.fr-fr.facebook.com/journaldesfemmesfr|https://www.instagram.com/journaldesfemmes|https://www.journaldesfemmes.fr|https://www.pinterest.com/journaldfemmes|https://www.twitter.com/journaldfemmes,38,1560347436143,1560353819925,nationale,2003,1,media,false,france,true,193029,Periphery,Leisure and Health,true,
375,Journaldunet.fr,http://journaldunet.com|http://journaldunet.fr|http://www.journaldunet.com|http://www.journaldunet.fr|https://journaldunet.com|https://journaldunet.fr|https://www.journaldunet.com|https://www.journaldunet.fr,https://www.journaldunet.com/,http://journaldunet.com|http://journaldunet.fr|http://www.journaldunet.com|http://www.journaldunet.fr|https://journaldunet.com|https://journaldunet.fr|https://www.journaldunet.com|https://www.journaldunet.fr,82,1560347437971,1561117962379,nationale,1999,2,media,false,france,true,796886,Periphery,IT & Consumer,true,
376,Thomas Joly (Parti de la France),http://facebook.com/thomas.joly.5|http://thomasjoly.fr|http://twitter.com/ThomasJoly60|http://www.facebook.com/thomas.joly.5|http://www.thomasjoly.fr|http://www.twitter.com/ThomasJoly60|https://facebook.com/thomas.joly.5|https://thomasjoly.fr|https://twitter.com/ThomasJoly60|https://www.facebook.com/thomas.joly.5|https://www.thomasjoly.fr|https://www.twitter.com/ThomasJoly60,http://www.thomasjoly.fr,http://facebook.com/thomas.joly.5|http://thomasjoly.fr|http://twitter.com/ThomasJoly60|http://www.facebook.com/thomas.joly.5|http://www.thomasjoly.fr|http://www.twitter.com/ThomasJoly60|https://facebook.com/thomas.joly.5|https://thomasjoly.fr|https://twitter.com/ThomasJoly60|https://www.facebook.com/thomas.joly.5|https://www.thomasjoly.fr|https://www.twitter.com/ThomasJoly60,15,1560347438707,1561134829676,nationale,2010,2,individu,false,france,true,325589,Counter-Informational Space,Identitarian,false,
377,Breizatao.com,http://breizatao.com|http://www.breizatao.com|https://breizatao.com|https://www.breizatao.com,https://breizatao.com/,http://breizatao.com|http://www.breizatao.com|https://breizatao.com|https://www.breizatao.com,31,1560347440570,1560959292485,régionale,2010,2,media,false,france,true,307811,Counter-Informational Space,Identitarian,false,
